date,M_t,D_t,H_t,new_cases,infectiousness,delay_list
2020-10-03,58.58899751089525,0.7501432585697689,1.1792031032765349,75.0,73.9030373451276,"[8.0, 5.0, 4.0, 6.0, 11.0, 13.0]"
2020-10-04,60.39789566918349,0.7501432585697689,1.155175232886228,64.0,73.83666674156072,"[7.0, 7.0, 8.0, 10.0, 11.0]"
2020-10-05,62.84160027951817,0.7501432585697689,1.1345665454055835,73.0,74.94202112232571,"[6.0, 5.0, 7.0, 7.0, 9.0, 11.0]"
2020-10-06,64.44664864810709,0.7814739392713597,1.1252473379134829,75.0,73.95839957534136,"[3.0, 6.0, 6.0, 7.0, 9.0, 10.0, 15.0, 17.0]"
2020-10-07,64.51385836787445,0.8263158405359252,1.1280213733392652,114.0,71.55490242923305,"[14.0, 5.0, 5.0, 7.0, 9.0, 9.0, 9.0, 15.0]"
2020-10-08,63.40109272254495,0.8283152748056799,1.1377310054617245,69.0,72.7095016113235,"[6.0, 6.0, 8.0, 8.0, 8.0, 8.0, 19.0]"
2020-10-09,62.18333241962831,0.7724971177145319,1.1434453013027996,54.0,76.8624047777943,"[5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 35.0]"
2020-10-10,62.01309442527271,0.6918092699442504,1.137638632152833,72.0,81.1988227216923,"[6.0, 7.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0]"
2020-10-11,63.11116263748209,0.6947079422204654,1.1253330768183138,58.0,79.40517766443077,"[4.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 12.0]"
2020-10-12,64.15113059279368,0.6869035259073606,1.1174727870011985,97.0,76.33755237093445,"[6.0, 5.0, 5.0, 6.0, 5.0, 6.0, 14.0]"
2020-10-13,64.56963481346811,0.7501432585697689,1.114271137782176,102.0,70.80784866509147,"[5.0, 6.0, 6.0, 11.0, 16.0]"
2020-10-14,64.66334596341714,0.7501432585697689,1.1125009667120214,73.0,71.13012219134181,"[7.0, 6.0, 6.0, 5.0, 7.0]"
2020-10-15,64.5014562924933,0.7501432585697689,1.1117118659712113,110.0,77.0685960739494,"[5.0, 5.0, 11.0, 17.0]"
2020-10-16,64.24642296512155,0.7501432585697689,1.1113871827254478,47.0,80.83552429934133,"[7.0, 7.0, 9.0, 8.0, 8.0, 10.0]"
2020-10-17,64.05533212636486,0.7501432585697689,1.1111336982871292,73.0,86.84703753349982,"[14.0, 6.0, 9.0, 9.0]"
2020-10-18,63.99212259627638,0.7501432585697689,1.1107945595447395,91.0,84.84729367835827,"[6.0, 8.0, 9.0, 11.0, 12.0]"
2020-10-19,64.0064568533459,0.8115805608187786,1.110450186119954,76.0,80.54287338262164,"[5.0, 6.0, 7.0, 7.0, 7.0, 8.0, 10.0, 11.0, 10.0]"
2020-10-20,63.98797899702861,0.8154123187859172,1.1102815070300405,58.0,79.83323237334051,"[7.0, 6.0, 8.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0, 9.0, 13.0]"
2020-10-21,63.858530977821374,0.7828310020601836,1.1103917824907787,89.0,77.25464140247176,"[5.0, 5.0, 5.0, 5.0, 7.0, 7.0, 7.0, 10.0, 10.0, 11.0, 11.0, 11.0]"
2020-10-22,63.634624187232745,0.8001801000908212,1.1107072106716178,121.0,75.99752473492143,"[8.0, 9.0, 4.0, 6.0, 5.0, 6.0, 8.0, 9.0, 9.0, 9.0, 10.0, 12.0]"
2020-10-23,63.41445102005213,0.7913689154251946,1.1110068498344927,155.0,75.9993565717794,"[7.0, 8.0, 10.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0, 15.0, 10.0, 9.0, 8.0, 10.0]"
2020-10-24,63.30120270936208,0.7965814656456858,1.111076461911764,77.0,81.61219324662696,"[5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 7.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 11.0, 14.0, 16.0]"
2020-10-25,63.322883386361305,0.7145679280299473,1.11085433874057,61.0,97.73756307445468,"[5.0, 5.0, 6.0, 7.0, 7.0, 7.0, 7.0]"
2020-10-26,63.407046835536384,0.7338348568449902,1.1104685557564833,119.0,104.61364206437216,"[6.0, 5.0, 5.0, 6.0, 7.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 8.0, 8.0, 9.0, 9.0, 18.0, 18.0]"
2020-10-27,63.43017848378155,0.7084112799038915,1.1101350745763552,88.0,103.48052524127776,"[7.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 6.0, 5.0, 6.0, 8.0, 12.0]"
2020-10-28,63.30549741407681,0.7435157087581235,1.109990136253058,103.0,99.69494794372214,"[5.0, 6.0, 6.0, 7.0, 5.0, 5.0, 8.0, 10.0, 18.0]"
2020-10-29,63.04441621331487,0.8061093676294029,1.1099895168409737,125.0,97.0201100009239,"[6.0, 6.0, 7.0, 5.0, 5.0, 7.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0, 11.0, 11.0]"
2020-10-30,62.74242458892578,0.7672151589461993,1.109942042560614,113.0,94.11535090337628,"[6.0, 5.0, 6.0, 6.0, 6.0, 5.0, 6.0, 7.0, 6.0, 7.0, 7.0, 10.0, 10.0, 11.0, 39.0]"
2020-10-31,62.50331178889418,0.8189598809594483,1.1096601261398389,127.0,101.19801814553544,"[5.0, 5.0, 12.0, 6.0, 6.0, 8.0, 11.0, 8.0, 8.0, 8.0, 9.0, 9.0, 12.0]"
2020-11-01,62.358606638630455,0.7241004761735887,1.1091066372553808,124.0,105.1514463363082,"[7.0, 6.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 9.0]"
2020-11-02,62.24323335686643,0.8209782339044782,1.10843108298826,97.0,110.16212959100288,"[5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 7.0, 9.0, 9.0, 11.0, 12.0, 14.0]"
2020-11-03,62.04450425353348,0.7338437542794976,1.1078691574369055,75.0,116.12904669080268,"[4.0, 5.0, 4.0, 5.0, 4.0, 10.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 7.0, 9.0, 10.0, 13.0, 16.0]"
2020-11-04,61.687546583934655,0.7989697692209317,1.107577218759852,117.0,115.5163077180405,"[5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 9.0, 10.0, 12.0, 15.0, 34.0]"
2020-11-05,61.19284985667016,0.8596339666791681,1.107534047779381,125.0,109.55553887639756,"[9.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 10.0, 13.0, 12.0, 14.0, 16.0, 16.0]"
2020-11-06,60.65926654791328,0.8277126727378206,1.1075764765264955,145.0,106.20511522711888,"[3.0, 5.0, 6.0, 7.0, 8.0, 8.0, 10.0, 10.0, 10.0, 12.0, 15.0, 16.0, 30.0]"
2020-11-07,60.18851696557664,0.9107878433411438,1.1075507386381267,89.0,108.29590341240558,"[7.0, 8.0, 10.0, 9.0, 10.0, 10.0, 12.0, 15.0]"
2020-11-08,59.80777088136361,0.8326649173534828,1.1074580639278455,143.0,112.55763821644824,"[7.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 9.0, 11.0, 12.0, 12.0, 14.0, 14.0, 25.0]"
2020-11-09,59.448703632495445,0.8832280944391099,1.107487051555824,126.0,113.88833178172632,"[5.0, 6.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 11.0, 11.0, 12.0, 9.0, 11.0, 11.0, 12.0, 12.0, 12.0, 25.0]"
2020-11-10,58.99773632042323,0.7881026590948343,1.1079069967695934,100.0,118.57975164973053,"[5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 9.0, 8.0, 9.0, 9.0, 11.0, 10.0, 13.0, 12.0, 13.0]"
2020-11-11,58.38026549411726,0.7895737613557202,1.1088945456422958,145.0,121.12365203948109,"[4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 8.0, 8.0, 8.0, 8.0, 11.0, 12.0, 15.0, 13.0, 19.0]"
2020-11-12,57.6164508885154,0.7823218604382186,1.110427576314626,143.0,119.67531685318797,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 5.0, 7.0, 7.0, 9.0, 10.0, 9.0, 9.0, 9.0, 10.0, 9.0, 11.0, 11.0, 11.0, 11.0, 12.0, 13.0, 13.0, 13.0]"
2020-11-13,56.80460210711486,0.8255833245417848,1.112314918158806,191.0,122.73015700199063,"[8.0, 5.0, 5.0, 5.0, 5.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 7.0, 9.0, 7.0, 8.0, 7.0, 8.0, 8.0, 9.0, 8.0, 9.0, 9.0, 10.0, 11.0, 11.0, 13.0, 15.0, 34.0]"
2020-11-14,56.04907650334267,0.7940899540516073,1.1143457000560022,205.0,126.1438392036322,"[4.0, 6.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 9.0, 6.0, 7.0, 7.0, 7.0, 9.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 6.0, 8.0, 7.0, 8.0, 11.0, 8.0, 9.0, 8.0, 8.0, 9.0, 11.0, 11.0, 11.0, 11.0]"
2020-11-15,55.38749148956639,0.7671882191348087,1.1164380073285516,208.0,137.463340660627,"[6.0, 6.0, 5.0, 4.0, 6.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 8.0, 9.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 8.0, 8.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 9.0, 8.0, 9.0, 9.0, 12.0, 12.0, 15.0]"
2020-11-16,54.77153839807848,0.7619785821002675,1.1186792759970705,222.0,154.0992813910489,"[6.0, 18.0, 7.0, 4.0, 5.0, 5.0, 5.0, 10.0, 5.0, 5.0, 12.0, 6.0, 6.0, 6.0, 6.0, 6.0, 9.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 6.0, 6.0, 5.0, 6.0, 6.0, 7.0, 6.0, 6.0, 7.0, 8.0, 9.0, 9.0, 9.0, 9.0, 10.0, 5.0, 11.0, 12.0, 12.0, 14.0, 15.0]"
2020-11-17,54.112805789139806,0.7479838385106424,1.1212312114043277,230.0,172.84526321788172,"[8.0, 6.0, 4.0, 7.0, 5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 7.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 7.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 7.0, 8.0, 8.0, 9.0, 9.0, 9.0, 10.0, 13.0, 12.0, 12.0, 13.0, 18.0]"
2020-11-18,53.357463802753166,0.7895349781832256,1.1241693305027234,285.0,186.776713000772,"[7.0, 6.0, 6.0, 7.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 9.0, 8.0, 10.0, 9.0, 9.0, 9.0, 11.0, 11.0, 14.0, 12.0, 12.0, 12.0, 16.0, 18.0]"
2020-11-19,52.53337180017573,0.8330276448390307,1.12738844750501,325.0,196.5429233040964,"[13.0, 6.0, 5.0, 9.0, 5.0, 5.0, 5.0, 6.0, 5.0, 5.0, 6.0, 7.0, 8.0, 7.0, 8.0, 10.0, 10.0, 10.0, 10.0, 13.0, 11.0, 11.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 19.0]"
2020-11-20,51.732370077481846,0.7514070373631263,1.1306408704580089,348.0,220.17253871195604,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 6.0, 5.0, 5.0, 6.0, 5.0, 5.0, 6.0, 6.0, 7.0, 6.0, 7.0, 6.0, 7.0, 7.0, 8.0, 8.0, 7.0, 7.0, 8.0, 9.0, 9.0, 10.0, 10.0, 10.0, 10.0, 11.0, 10.0, 11.0, 11.0, 16.0]"
2020-11-21,51.04487204860828,0.7797994286714347,1.1336888736134736,386.0,243.49242155800164,"[6.0, 12.0, 5.0, 4.0, 5.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 7.0, 7.0, 7.0, 7.0, 8.0, 7.0, 7.0, 8.0, 8.0, 7.0, 9.0, 10.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0, 12.0, 10.0, 11.0, 11.0, 11.0, 15.0, 15.0]"
2020-11-22,50.4961194271329,0.7295620762998503,1.1364530310081526,330.0,275.73009624868774,"[5.0, 6.0, 6.0, 11.0, 7.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0, 10.0, 9.0, 10.0, 9.0, 10.0, 12.0, 11.0]"
2020-11-23,50.03140012029456,0.7580855551863721,1.1390494553908792,271.0,304.82961116746714,"[10.0, 5.0, 5.0, 4.0, 6.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 5.0, 8.0, 8.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 6.0, 6.0, 8.0, 6.0, 6.0, 7.0, 7.0, 8.0, 7.0, 7.0, 7.0, 8.0, 8.0, 7.0, 8.0, 9.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 9.0, 8.0, 8.0, 8.0, 10.0, 17.0, 11.0, 12.0, 13.0, 16.0, 16.0, 16.0]"
2020-11-24,49.56003527854375,0.7862045344394717,1.1416916919510778,349.0,323.53871873781475,"[5.0, 12.0, 9.0, 6.0, 16.0, 12.0, 7.0, 8.0, 5.0, 6.0, 6.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 6.0, 6.0, 7.0, 7.0, 6.0, 7.0, 8.0, 7.0, 7.0, 7.0, 8.0, 7.0, 7.0, 9.0, 8.0, 7.0, 7.0, 8.0, 7.0, 8.0, 8.0, 9.0, 8.0, 9.0, 10.0, 10.0, 10.0, 10.0, 10.0, 35.0, 12.0, 11.0, 15.0, 14.0]"
2020-11-25,49.025622297529,0.782008902115815,1.1445285503822549,382.0,327.50542852953373,"[8.0, 8.0, 9.0, 8.0, 9.0, 5.0, 5.0, 5.0, 6.0, 6.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 5.0, 6.0, 11.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 7.0, 6.0, 6.0, 7.0, 7.0, 8.0, 7.0, 7.0, 8.0, 7.0, 7.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 11.0, 12.0, 11.0, 11.0, 15.0]"
2020-11-26,48.45083756780348,0.7668687121000117,1.1475473797708289,581.0,327.8381599196937,"[7.0, 7.0, 5.0, -2.0, 7.0, 5.0, 5.0, 5.0, 6.0, 5.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 6.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0, 8.0, 8.0, 8.0, 10.0, 9.0, 9.0, 10.0, 9.0, 9.0, 9.0, 11.0, 10.0, 11.0, 12.0, 12.0, 13.0, 13.0, 16.0]"
2020-11-27,47.92116238827353,0.8103741628205935,1.1506041377331926,555.0,332.368371178131,"[5.0, 6.0, 6.0, 5.0, 8.0, 6.0, 7.0, 6.0, 7.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 8.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 9.0, 9.0, 9.0, 10.0, 9.0, 10.0, 11.0, 11.0, 12.0, 12.0, 13.0, 14.0]"
2020-11-28,47.52189670533711,0.7775815033468534,1.1535581342484391,503.0,369.0259884903737,"[5.0, 7.0, 7.0, 8.0, 5.0, 5.0, 7.0, 10.0, 7.0, 5.0, 6.0, 6.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0, 8.0, 8.0, 9.0, 9.0, 9.0, 10.0, 12.0, 12.0, 13.0, 15.0, 14.0, 15.0, 14.0, 14.0, 16.0]"
2020-11-29,47.273899911357645,0.7835784705543178,1.1563931919352328,450.0,419.8142966155332,"[4.0, 6.0, 9.0, 11.0, 6.0, 5.0, 6.0, 5.0, 4.0, 5.0, 5.0, 8.0, 5.0, 5.0, 6.0, 6.0, 6.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 12.0, 25.0, 17.0, 7.0, 7.0, 7.0, 8.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0, 11.0, 10.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0]"
2020-11-30,47.11464602690795,0.8010331653108841,1.1592306884133774,438.0,458.37544753659216,"[8.0, 5.0, 6.0, 8.0, 6.0, 5.0, 5.0, 6.0, 5.0, 5.0, 5.0, 24.0, 5.0, 5.0, 16.0, 6.0, 6.0, 5.0, 7.0, 7.0, 6.0, 5.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 9.0, 12.0, 8.0, 8.0, 8.0, 7.0, 7.0, 8.0, 7.0, 8.0, 9.0, 9.0, 10.0, 10.0, 9.0, 9.0, 11.0, 11.0, 12.0, 11.0, 11.0, 12.0, 12.0, 12.0, 17.0, 16.0, 18.0, 18.0]"
2020-12-01,46.93778320674488,0.81220545662608,1.1622245767544093,451.0,477.27161294984336,"[6.0, 7.0, 8.0, 9.0, 5.0, 5.0, 5.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 28.0, 5.0, 5.0, 7.0, 5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 13.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 7.0, 6.0, 7.0, 7.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 8.0, 8.0, 9.0, 9.0, 10.0, 11.0, 10.0, 10.0, 12.0, 11.0, 12.0, 12.0, 13.0, 15.0, 15.0, 17.0, 21.0]"
2020-12-02,46.66368367270374,0.806699376952626,1.1654163526231522,511.0,477.4238913270528,"[7.0, 6.0, 15.0, 7.0, 14.0, 5.0, 6.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 7.0, 12.0, 5.0, 5.0, 6.0, 4.0, 5.0, 8.0, 5.0, 5.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 5.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 8.0, 8.0, 9.0, 11.0, 11.0, 10.0, 11.0, 16.0, 11.0, 11.0, 12.0, 13.0, 17.0]"
2020-12-03,46.290600591808285,0.7360518183355054,1.1686714794731845,540.0,473.5810010218769,"[7.0, 6.0, 5.0, 5.0, 6.0, 7.0, 21.0, 11.0, 6.0, 5.0, 4.0, 4.0, 5.0, 5.0, 6.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 7.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 9.0, 8.0, 10.0, 9.0, 9.0, 16.0, 11.0, 12.0, 15.0, 17.0]"
2020-12-04,45.88696619554902,0.7864756697713144,1.1717430469109524,628.0,471.88041347416674,"[5.0, 4.0, 10.0, 9.0, 7.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 5.0, 6.0, 6.0, 5.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 11.0, 9.0, 10.0, 10.0, 11.0, 10.0, 12.0, 11.0, 13.0, 13.0, 14.0, 13.0, 9.0]"
2020-12-05,45.534194285753046,0.7952441576745576,1.1744301794677316,577.0,479.6413479272601,"[6.0, 6.0, 11.0, 10.0, 8.0, 4.0, 4.0, 5.0, 5.0, 6.0, 5.0, 6.0, 6.0, 7.0, 6.0, 5.0, 3.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 7.0, 10.0, 7.0, 6.0, 7.0, 7.0, 6.0, 7.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 7.0, 8.0, 9.0, 9.0, 9.0, 10.0, 10.0, 10.0, 11.0, 11.0, 11.0, 11.0, 13.0, 13.0, 14.0, 13.0, 18.0, 15.0, 16.0, 17.0, 18.0, 18.0, 22.0]"
2020-12-06,45.26402257036243,0.7966885580532561,1.176711709352316,631.0,506.6058545864352,"[17.0, 7.0, 7.0, 10.0, 7.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 5.0, 10.0, 11.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 7.0, 8.0, 7.0, 6.0, 8.0, 9.0, 10.0, 10.0, 10.0, 9.0, 11.0, 11.0, 11.0, 11.0, 13.0, 14.0, 15.0, 5.0, 15.0]"
2020-12-07,45.0376714325375,0.8136643674294746,1.178761090688641,615.0,532.0869747627268,"[5.0, 5.0, 5.0, 7.0, 17.0, 17.0, 8.0, 7.0, 8.0, 6.0, 9.0, 5.0, 4.0, 6.0, 6.0, 5.0, 5.0, 6.0, 6.0, 6.0, 5.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 7.0, 7.0, 7.0, 6.0, 6.0, 6.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 9.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 10.0, 9.0, 9.0, 9.0, 10.0, 10.0, 10.0, 10.0, 11.0, 13.0, 12.0, 11.0, 11.0, 12.0, 13.0, 13.0, 14.0, 14.0, 17.0]"
2020-12-08,44.779901557495606,0.819199700420233,1.1808292428950784,587.0,558.8716004333241,"[6.0, 7.0, 6.0, 7.0, 7.0, 16.0, 6.0, 6.0, 6.0, 6.0, 6.0, 8.0, 6.0, 7.0, 4.0, 4.0, 11.0, 5.0, 6.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 7.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 7.0, 7.0, 7.0, 8.0, 7.0, 7.0, 8.0, 7.0, 11.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, 8.0, 9.0, 9.0, 9.0, 9.0, 10.0, 10.0, 10.0, 10.0, 11.0, 10.0, 12.0, 11.0, 11.0, 11.0, 11.0, 12.0, 12.0, 12.0, 12.0, 13.0, 18.0, 13.0, 13.0, 13.0, 17.0, 17.0]"
2020-12-09,44.44046458205809,0.785499349096959,1.183071527473984,670.0,584.1498797039726,"[5.0, 6.0, 15.0, 15.0, 6.0, 6.0, 6.0, 6.0, 5.0, 8.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 5.0, 6.0, 6.0, 8.0, 8.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 7.0, 8.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0, 11.0, 10.0, 14.0, 10.0, 10.0, 10.0, 11.0, 12.0, 12.0, 11.0, 11.0, 13.0, 14.0, 16.0, 16.0, 16.0, 17.0, 18.0]"
2020-12-10,44.0359711571588,0.7679214928480059,1.1854489655186895,680.0,595.7315569792412,"[6.0, 8.0, 19.0, 7.0, 10.0, 5.0, 6.0, 5.0, 4.0, 5.0, 4.0, 7.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 3.0, 5.0, 5.0, 7.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0, 9.0, 9.0, 9.0, 10.0, 11.0, 11.0, 10.0, 10.0, 11.0, 12.0, 12.0, 12.0, 12.0, 11.0, 15.0, 15.0, 24.0]"
2020-12-11,43.63855948078592,0.8498789880807537,1.1877662513706388,689.0,602.9483514471528,"[6.0, 6.0, 13.0, 13.0, 13.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 22.0, 7.0, 6.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 5.0, 6.0, 7.0, 6.0, 7.0, 8.0, 9.0, 8.0, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 8.0, 10.0, 9.0, 10.0, 9.0, 10.0, 11.0, 10.0, 10.0, 11.0, 11.0, 10.0, 16.0, 15.0]"
