date,mean_Rt,lower_Rt,upper_Rt,mean_TP,lower_TP,upper_TP,Cori_Rt,mean_expected,lower_expected,upper_expected,incidence
2020-03-20,1.0548122373859563,0.8772494719417312,1.2351327640335557,0.8472857204458419,0.724310002173767,0.9702614387179168,0.7732923507857142,96.83264347676274,86.28527275966643,108.78478391152836,92
2020-03-21,1.0134031906229122,0.8535799301554376,1.178019017200239,0.9160286095013184,0.7816358379736977,1.050421381028939,0.8158615794285715,96.83264347676274,86.28527275966643,108.78478391152836,92
2020-03-22,0.9078722487953664,0.7513124140998999,1.0725766309213036,0.9892578829248032,0.8408692004860827,1.1376465653635237,0.8459724085,92.0513461959214,79.68988217476736,106.25958596041814,93
2020-03-23,0.9390017855550788,0.7832166719689548,1.104925776853195,0.9942536940359622,0.8451156399305677,1.1433917481413565,0.8556896365000001,91.48765944238335,75.54358321418002,109.33650007407326,86
2020-03-24,0.9748944765866524,0.7984320608116121,1.16081317351555,0.9087283803392284,0.7728471182708715,1.0446096424075852,0.8686864844285714,77.16819628136908,62.06411226215796,93.92891117269569,73
2020-03-25,0.9104976918291544,0.7459696298292221,1.0860015775436065,1.0001244406177248,0.8505337695075934,1.149715111727856,0.9001856505714285,79.66373476984128,60.695458745313715,99.52398829991752,73
2020-03-26,0.9520340135004132,0.7705866584074316,1.1444586961930312,1.004863245518155,0.8545617536729591,1.1551647373633511,0.9270223377857142,65.61487969532081,48.54580099490285,83.04415769037901,59
2020-03-27,0.8989143378371132,0.7139479636483752,1.0948580396254874,1.026539760277285,0.8748540015231848,1.1782255190313855,0.9384214822142856,66.1778931619565,47.049356866016645,84.75710832407658,61
2020-03-28,0.9400119859429518,0.7276472046860347,1.1610539865741858,1.0308354915615,0.8785053731147675,1.1831656100082326,0.952279548,82.59884056182999,58.65930068204638,105.13074619818182,79
2020-03-29,0.9521529037841148,0.7172737988263103,1.19567235100189,0.9543271017681546,0.8134732417904237,1.0951809617458852,0.9837912712857142,81.65568708578742,57.64882803795293,102.82048642475992,79
2020-03-30,0.9862268617878632,0.7216961880185301,1.254886849168507,0.9589580548773567,0.8174095519332457,1.100506557821468,1.0024834552857145,64.96990492381602,45.66688351191465,81.36437712272395,64
2020-03-31,1.0142803761967674,0.7251900898057431,1.2996324661982652,0.9636131930905252,0.8213664194144386,1.1058599667666114,1.0201018245,80.60003241673891,58.0104045628508,98.91105420744093,77
2020-04-01,1.034381095181657,0.7275029813935361,1.3262627010357992,0.9679842246686292,0.8250817962558272,1.1108866530814312,1.0322279015714286,79.26678971402352,59.39091119704769,94.23065717252085,69
2020-04-02,1.1246183943715744,0.7977317407131552,1.4336548519285384,0.897427413161996,0.766581975598015,1.028272850725977,1.0347221192857143,93.11129084208936,71.5672537167159,109.55757716908273,81
2020-04-03,1.1270380847281305,0.8163052016748802,1.4110551888318004,0.991541539885214,0.8461509883302227,1.136932091440205,1.019286360357143,89.89684748635928,71.59327842008443,103.50281468052255,76
2020-04-04,1.1202263674516464,0.8198064572311449,1.385620698803719,0.9947219798232808,0.8488543622775795,1.140589597368982,0.9933720831428572,84.94288602368691,69.4119309132436,96.53252036991891,65
2020-04-05,1.1049780189182077,0.8237178615204159,1.3495497625649355,0.9979656967127484,0.8516115216336269,1.1443198717918697,0.9677454042857144,78.47215258436987,65.25315924983943,89.03108656277747,58
2020-04-06,1.0939840147710886,0.8378768121581432,1.313110067538037,1.068263040400621,0.9094970534633536,1.2270290273378883,0.9665373302857142,78.47215258436987,65.25315924983943,89.03108656277747,58
2020-04-07,1.0651017437699144,0.8298863417154487,1.265508196743388,1.0716681909771264,0.9123914314533832,1.2309449505008692,0.9610569088571428,62.84202509144698,52.909638198903274,71.4844094780605,46
2020-04-08,1.0573549228713222,0.8321950220175672,1.2485108787791288,1.1557135862019527,0.9838300173944856,1.3275971550094197,0.9356101738571428,55.13291969367384,45.02767139592349,65.1759437985916,37
2020-04-09,1.0965218809826018,0.8932397948998012,1.268943962490574,1.098565159391303,0.9401332150034358,1.2569971037791705,0.9002567596428571,47.474299615050995,36.52857298486538,58.75665971466625,30
2020-04-10,1.1499013084105838,0.9637507160302932,1.3110246013104052,1.0139523236047014,0.8682123045848243,1.1596923426245782,0.8583545037142857,39.84600868380879,28.25129939865788,52.17237634901107,27
2020-04-11,1.1098410067107742,0.9285067605054624,1.2756244706630515,1.015901956871617,0.8698694928617027,1.1619344208815312,0.8001837547142856,28.37902274660766,18.822703089468973,38.769032785509445,20
2020-04-12,0.9918796318748072,0.820690898011206,1.149790739050914,1.0923753443355486,0.9333984030832184,1.2513522855878785,0.7760072967857143,18.60628067745443,11.186845427168418,26.760103371361954,12
2020-04-13,0.9544197920043156,0.7763741187498784,1.1324956301496676,1.0946273834975164,0.9353126363708912,1.2539421306241414,0.773799566,18.60628067745443,11.186845427168418,26.760103371361954,12
2020-04-14,0.9402591603364254,0.7671422662364396,1.120196476685512,1.0158396697964696,0.8683430797250014,1.1633362598679375,0.7845666101428571,18.60628067745443,11.186845427168418,26.760103371361954,12
2020-04-15,1.0445801303748148,0.8631920539853339,1.2340238288687728,0.9508518843459116,0.8160713138345737,1.0856324548572491,0.8091290032857142,11.242038361726596,6.500409584275021,16.54948245405192,8
2020-04-16,1.1367479089776402,0.9450876895890152,1.3367564865656751,0.8638368576145841,0.7421085411129453,0.9855651741162228,0.8784098011428572,5.056157312283598,2.823165475664939,7.641846541415391,4
2020-04-17,1.1588158972815878,0.9642055912421864,1.3625167587554576,0.7702422171075911,0.6625530966820014,0.8779313375331809,0.9485548364285714,0.0,0.0,0.0,0
2020-04-18,1.1814116807848485,0.9699592501527152,1.401149662716406,0.6851876993465262,0.5904033745041393,0.7799720241889133,0.9903292875,0.0,0.0,0.0,0
2020-04-19,1.1312864205580753,0.9119471216814772,1.358911270734098,0.6545773278446696,0.5595051983295589,0.7496494573597804,1.0425260475714286,0.0,0.0,0.0,0
2020-04-20,1.0828267803776943,0.8609899030714102,1.3129492089834032,0.6824832662063888,0.5860010982772623,0.7789654341355152,1.0754353698571428,0.0,0.0,0.0,0
2020-04-21,1.1572023599468386,0.9345529942382628,1.3865670899512383,0.6185422925838493,0.5316512706981037,0.7054333144695948,1.0976176396428572,0.0,0.0,0.0,0
2020-04-22,1.2230559995268675,1.0132210517720024,1.4373331560120162,0.5471887699950252,0.4710007764976032,0.6233767634924471,1.1119914402857145,0.0,0.0,0.0,0
2020-04-23,1.2743214090114754,1.0592263076900958,1.4894165103328552,0.4852753932805681,0.4191039424306348,0.5514468441305016,1.109652340142857,0.0,0.0,0.0,0
2020-04-24,1.345273617062665,1.1293164091110697,1.5612308250142597,0.5014056334461037,0.4376035344745976,0.5652077324176095,1.1188661004285714,0.0,0.0,0.0,0
2020-04-25,1.2456236980814706,1.01021672591826,1.4810306702446807,0.4780696187750787,0.4148000702616799,0.5413391672884775,1.144025316,0.0,0.0,0.0,0
2020-04-26,1.180787939009646,0.9341040829459848,1.4274717950733071,0.5052929010435129,0.440959537021849,0.5696262650651769,1.1001296613571427,0.0,0.0,0.0,0
2020-04-27,1.1992706669234958,0.9547222313568824,1.4438191024901093,0.5242560872559829,0.4592740213493321,0.5892381531626338,1.0387518304285714,0.0,0.0,0.0,0
2020-04-28,1.232180068964688,1.0118341659237076,1.452525972005669,0.5454884121656604,0.4824844894671908,0.6084923348641298,0.9803918949285714,0.0,0.0,0.0,0
2020-04-29,1.3043926431494377,1.0705607219166766,1.5382245643821988,0.5756281444170191,0.5084304796648385,0.6428258091692,0.947165412642857,0.0,0.0,0.0,0
2020-04-30,1.2918444278532966,1.045490375296224,1.5381984804103683,0.5505403079182939,0.4843299663006797,0.616750649535908,0.8729472710714284,0.0,0.0,0.0,0
2020-05-01,1.2905817886670612,1.0387501902144365,1.542413387119686,0.5219099434113811,0.4612564391263064,0.5825634476964556,0.8079227540714286,0.0,0.0,0.0,0
2020-05-02,1.3098381346934524,1.039474360262519,1.5802019091243855,0.5052801794424419,0.447121139752708,0.5634392191321755,0.7723644800714285,0.0,0.0,0.0,0
2020-05-03,1.280464687396087,1.0315085914383402,1.5294207833538338,0.4870556305653508,0.4320043349925884,0.5421069261381132,0.7356799143571429,0.0,0.0,0.0,0
2020-05-04,1.279947722257574,1.0226445228048109,1.5372509217103374,0.4876438771932936,0.4277154567230822,0.5475722976635051,0.7075670133571428,5.597867599857971,4.045583992534447,8.694058967994861,1
2020-05-05,1.2836713538218043,1.051976079955057,1.5153666276885511,0.5152936891990195,0.4555128797561644,0.5750744986418745,0.7604836023571429,10.575876526064178,7.788453766248504,16.16374622129035,2
2020-05-06,1.2564201871558116,1.022053668785644,1.4907867055259791,0.4789716820139921,0.4216194968168911,0.5363238672110932,0.8173227420714285,14.645187676759239,10.990670461683111,22.049589505947758,5
2020-05-07,1.2153724868981834,0.9736557553662866,1.4799576094317304,0.5585137396225232,0.4870344697372589,0.6299930095077875,0.8674506457857143,18.849030546387826,14.40691791291691,27.8971589804084,10
2020-05-08,1.1670396881462335,0.9138489074966724,1.4649066662338128,0.6268326391606851,0.5397959244810205,0.7138693538403496,0.9011396980714286,21.563837073173207,16.67951828621693,31.539408591408066,15
2020-05-09,1.082843056214541,0.8442442999632649,1.3871222126826546,0.6914059194421498,0.5943559949362729,0.7884558439480264,0.9458681103571428,24.365727811351494,18.972003881434066,35.05500732753285,19
2020-05-10,1.0869769628375086,0.8587081188073806,1.4029401829653705,0.7990457246117985,0.6858498293304743,0.9122416198931224,1.0599303015714283,27.77602961218908,21.711077214018946,39.12076139643545,22
2020-05-11,1.0436286196140032,0.8305710747753257,1.3619610943902436,0.8961010981492192,0.7670846141807793,1.025117582117659,1.1675658467142858,26.255717723849415,21.09865595440982,35.30478885571807,26
2020-05-12,0.9952862344358708,0.7960237821794414,1.307315550321108,0.9884754899615402,0.8456028472212521,1.131348132701828,1.218426321357143,25.827671282428003,21.31147138726874,33.22475015476811,28
2020-05-13,1.017014784864862,0.8086095427701021,1.3376905042283893,1.072720444427098,0.9161074605912486,1.2293334282629476,1.2246578677857145,26.621753817523345,22.184512552746842,32.89746122165104,28
2020-05-14,0.9760168499780842,0.7702653039690079,1.2983240325121392,1.1408847070250947,0.9740470837995456,1.307722330250643,1.2407376217857142,27.435833683772863,22.916928347628055,32.678666011375604,25
2020-05-15,0.9916478022286036,0.7839396188074088,1.322173311268088,1.2072897420290567,1.0261962807246985,1.3883832033334151,1.2557203852857144,29.64436307102265,24.816640866062034,34.74029093012611,22
2020-05-16,1.0243959480666305,0.8323266079511924,1.336977935341256,1.3088805181426213,1.112548440421228,1.5052125958640143,1.2540686154285712,31.403450001897244,26.34772473660488,36.52376369107791,20
2020-05-17,1.0667655277578167,0.8759853510111781,1.3487381436771666,1.3094796677877998,1.1130577176196297,1.5059016179559697,1.2148066155,32.088750396819556,27.068013289410256,37.241587392031455,21
2020-05-18,1.110068722219256,0.920940233446772,1.3693593931237291,1.310819491672341,1.11419656792149,1.5074424154231925,1.1719479169285714,31.6278062732323,26.6275965289954,36.58526356839563,19
2020-05-19,1.153965294238851,0.9623673040046156,1.3947413953845007,1.3127520261312853,1.1158392222115925,1.5096648300509778,1.0554707955714286,30.83509476090914,25.74000902946732,35.55241830730329,18
2020-05-20,1.1832197384422372,0.9905366282990608,1.4048019659182631,1.2956656215190816,1.1013157782912193,1.490015464746944,0.9438130072857144,29.796358023792617,24.858970022126837,34.46881913195101,18
2020-05-21,1.2253526474649798,1.0244560538695149,1.4368408078746775,1.2978952665538324,1.1032109765707576,1.492579556536907,0.8597512782142858,28.71692404556917,24.081281528238616,33.480648663002455,20
2020-05-22,1.2655686650473656,1.057130048767721,1.4736975988800634,1.3001577231496344,1.1051340646771892,1.4951813816220794,0.8001324042142858,27.961760865100153,23.504225839792394,32.64900281347338,20
2020-05-23,1.3034444689075084,1.0921950439212942,1.5156344594895528,1.302683685774699,1.1072811329084942,1.4980862386409035,0.7350882643571428,27.805425578896642,23.445788462413116,32.37093688758027,21
2020-05-24,1.3385675486663535,1.1238170507390142,1.5549983398692957,1.3057154756779656,1.1098581543262709,1.5015727970296604,0.6410302366428572,28.115203167800114,23.827410831901226,32.62891241156378,22
2020-05-25,1.370985215004374,1.1509849906179097,1.5910765614731732,1.3092760994053252,1.1128846844945266,1.5056675143161238,0.6416444139285714,28.849496487461607,24.743782251669447,33.41978278379535,32
2020-05-26,1.3997610401190357,1.1776159578618932,1.6235171688306682,1.313094892542836,1.1161306586614106,1.5100591264242609,0.7751360144285714,29.921406741334238,26.040127785536054,34.56367778265427,37
2020-05-27,1.4238528423430306,1.204273593256573,1.6539287942048428,1.3167516164633577,1.119238873993854,1.514264358932861,0.9564343032857144,32.81906688979283,28.931665994277292,37.585177758141,39
2020-05-28,1.4433116323836108,1.2283717491154036,1.6755106640829616,1.3199366954870038,1.1219461911639532,1.5179271998100543,1.072666278,37.604632408423505,33.40670621998682,42.49985061566718,40
2020-05-29,1.4576996137061573,1.2501397553231883,1.6888501382154828,1.322632426554473,1.1242375625713024,1.5210272905376443,1.1402608106428571,43.164406909986035,38.65610716975957,48.262101557637386,42
2020-05-30,1.4674437929967197,1.2672919542736296,1.6924617085659723,1.325079593622886,1.126317654579453,1.5238415326663186,1.1962487132857142,48.402262055997426,43.51025364419955,53.68249067141652,45
2020-05-31,1.4727775563032466,1.2821838937457632,1.6881817266371528,1.327550929752849,1.1284182902899216,1.526683569215776,1.272390229142857,52.76289528756073,47.666164510164556,58.360064616705934,46
